"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2703","17358219","Mir1192","100316672","microRNA 1192",0.373376717811748,5.28739488613385,0.737889755859105,0.475657154884567,0.789209298754532,-5.89197775257443
"2704","17358227","Ptar1","72351","protein prenyltransferase alpha subunit repeat containing 1",-0.179805292467058,7.93937005662166,-0.76169057082174,0.461878187754405,0.785072921354888,-5.8743054957876
"2705","17358266","Tmem252","226040","transmembrane protein 252",-0.0754274169584694,3.58026122011624,-0.0954024124277439,0.92566950062066,0.980234500796361,-6.16396468578249
"2706","17358324","Kank1","107351","KN motif and ankyrin repeat domains 1",0.416757254076694,5.72861067684309,1.30338840258369,0.218425651006996,0.626907723177304,-5.3469453012099
"2707","17358375","Smarca2","67155","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",0.143037152286722,7.66672698924474,0.493438239783387,0.631172275876827,0.864734496299268,-6.04327108906204
"2708","17358422","Vldlr","22359","very low density lipoprotein receptor",1.51526512702318,8.72569577879426,4.61026744102996,0.000705164813108814,0.0919290837320852,-0.143463894844349
"2709","17358466","Slc1a1","20510","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",-0.49976554373609,6.2717997085829,-1.0067853499293,0.335153325631963,0.710777205462968,-5.66402244359656
"2710","17358482","Plpp6","74411","phospholipid phosphatase 6",-0.112662686490179,7.83444484530818,-0.46220494381707,0.65272457168546,0.873503342474206,-6.05849812560584
"2711","17358498","1700018L02Rik","67329","RIKEN cDNA 1700018L02 gene",-0.119918650383352,4.69881019640963,-0.409314276005076,0.689976247465659,0.893260853075549,-6.08209512073978
"2712","17358500","Gm9895","100503337","predicted gene 9895",-0.261680072386648,4.69558121704197,-0.550121234952952,0.592965638402899,0.848451423088793,-6.01321569597522
"2713","17358544","Cd274","60533","CD274 antigen",-0.585110195773081,6.36922098060829,-1.3078695895278,0.216951884718548,0.625614136798968,-5.34168409564185
"2714","17358559","Ric1","226089","RAB6A GEF complex partner 1",-0.0310835595759933,8.37826189660668,-0.137479725513603,0.893075725447578,0.972525091001194,-6.15886649295386
"2715","17358598","Il33","77125","interleukin 33",0.757254722688833,3.70536893329794,1.32936003939939,0.209996857305342,0.616306993278223,-5.31627214147183
"2716","17358690","Papss2","23972","3'-phosphoadenosine 5'-phosphosulfate synthase 2",0.0645783377122058,8.69668243767259,0.274685518000267,0.788525263830102,0.933598829583079,-6.12953408768725
"2717","17358777","Stambpl1","76630","STAM binding protein like 1",0.260141272115649,5.68262423201823,0.762528135029313,0.461397950727536,0.785072921354888,-5.87367441138656
"2718","17358815","Ifit2","15958","interferon-induced protein with tetratricopeptide repeats 2",-0.737049904413149,4.29082980036467,-2.03862109985551,0.0656382951061567,0.436957263092928,-4.33926428105626
"2719","17358825","Ifit3b","667370","interferon-induced protein with tetratricopeptide repeats 3B",0.167794763072185,1.61593262319314,0.269881959306935,0.792126218975522,0.935454432253432,-6.13088753091304
"2720","17358832","Ifit1","15957","interferon-induced protein with tetratricopeptide repeats 1",-1.0041426211138,6.32606980438409,-2.30408834316513,0.0411905785557738,0.374334985117472,-3.9235298996971
"2721","17358905","Hectd2","226098","HECT domain E3 ubiquitin protein ligase 2",-0.311256376029721,3.05115633777048,-0.619789643506739,0.547715658641281,0.828087122619437,-5.97206386550941
"2722","17358962","Btaf1","107182","B-TFIID TATA-box binding protein associated factor 1",0.0339465498137468,6.84949064719823,0.122841882847737,0.904394387870893,0.973652456634445,-6.16084847279526
"2723","17359002","A330032B11Rik","319931","RIKEN cDNA A330032B11 gene",-0.577165918155493,3.36075158885374,-1.47693644773067,0.167067090142056,0.58138133197189,-5.1340253799037
"2724","17359008","March5","69104","membrane-associated ring finger (C3HC4) 5",0.0758366740745995,9.19715224123489,0.423241882324518,0.680078336162329,0.888694958671384,-6.07614983875938
"2725","17359113","Ffar4","107221","free fatty acid receptor 4",1.3660861226373,8.1037967375212,3.6343634290958,0.00377461538530996,0.190904822228127,-1.71090328046925
"2726","17359156","Slc35g1","240660","solute carrier family 35, member G1",-0.374183968470712,6.53818443472012,-1.03975434948778,0.320234752099368,0.703094453122756,-5.63198786028408
"2727","17359160","Plce1","74055","phospholipase C, epsilon 1",0.127279616636957,6.66371879371273,0.474982946938323,0.643865784396944,0.870507951113747,-6.05238387146228
"2728","17359195","Tbc1d12","209478","TBC1D12: TBC1 domain family, member 12",0.158523425343542,6.86010801565856,0.489861162965462,0.633623103680642,0.865316797786086,-6.04506333311619
"2729","17359212","Hells","15201","helicase, lymphoid specific",-0.65507860580932,2.11971498877816,-1.86319733291912,0.0886700553594407,0.478276071983746,-4.60195233230408
"2730","17359449","Lcor","212391","ligand dependent nuclear receptor corepressor",-0.392369563084244,5.19882113752234,-1.14408221640478,0.276294583170167,0.673457777621764,-5.5251538839557
"2731","17359464","Frat1","14296","frequently rearranged in advanced T cell lymphomas",0.177705952185379,5.37276665696348,0.273610765597972,0.789330501653976,0.933807563889654,-6.12983895335561
"2732","17359493","Ankrd2","56642","ankyrin repeat domain 2 (stretch responsive muscle)",-1.13110097392546,4.94039033782827,-0.632399770322636,0.539736677781712,0.82417021215242,-5.96412618991074
"2733","17359531","Marveld1","277010","MARVEL (membrane-associating) domain containing 1",-0.106847868461751,8.54454589762973,-0.278209559148924,0.785886750968232,0.933252582618825,-6.12852618675331
"2734","17359623","Cutc","66388","cutC copper transporter",0.0271391830117595,3.57190143863717,0.084316116753526,0.934283406548248,0.984125615949327,-6.16500185104559
"2735","17359698","Scd4","329065","stearoyl-coenzyme A desaturase 4",-0.107352495369455,1.86901720623161,-0.442576977598304,0.666441155876412,0.88085369170267,-6.06757757868271
"2736","17359787","Twnk","226153","twinkle mtDNA helicase",-0.10705252217561,5.52030180367677,-0.295729392832734,0.772811458836434,0.927064626020186,-6.12332753893952
"2737","17359834","Btrc","12234","beta-transducin repeat containing protein",-0.165552295733706,8.05066530227865,-0.743621045672719,0.472315861940364,0.788956695219948,-5.88776846136561
"2738","17359878","Pprc1","226169","peroxisome proliferative activated receptor, gamma, coactivator-related 1",0.326032540194228,5.60572528770164,1.53799699903968,0.151623143477065,0.566021032459688,-5.05489706248406
"2739","17359902","Nolc1","70769","nucleolar and coiled-body phosphoprotein 1",0.360465106327163,5.81821450501445,1.34782123680104,0.204169632312606,0.611380948867985,-5.29420590270057
"2740","17359918","Elovl3","12686","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3",0.547443746275826,7.20115413714773,1.00955011746321,0.333882983539944,0.710777205462968,-5.6613687153267
"2741","17359925","Gbf1","107338","golgi-specific brefeldin A-resistance factor 1",-0.463647348842041,8.02258503084104,-1.93357576689419,0.0786548915028846,0.46571770901708,-4.49789822936044
"2742","17360054","Sfxn2","94279","sideroflexin 2",-0.128829696452693,5.52296916043033,-0.27618075477236,0.787405413836395,0.933252582618825,-6.12910798649533
"2743","17360084","As3mt","57344","arsenic (+3 oxidation state) methyltransferase",-0.0708780832332296,5.8622028103847,-0.285016318232695,0.780798350989342,0.932668640375607,-6.12654355630307
"2744","17360097","Cnnm2","94219","cyclin M2",0.15045811520856,8.46295647225491,0.56182825049556,0.585226757801487,0.844404641157882,-6.00662292031929
"2745","17360128","Pdcd11","18572","programmed cell death 11",0.122445187557195,6.09424039421804,0.466516823964075,0.649728888097001,0.871802919030659,-6.05645279614875
"2746","17360166","Neurl1a","18011","neuralized E3 ubiquitin protein ligase 1A",-0.00677442692128505,4.21461125418345,-0.0234401014775377,0.981708873234028,0.994834990332134,-6.16841793783587
"2747","17360312","Add3","27360","adducin 3 (gamma)",0.225617763213783,8.19463647992538,1.15632341895419,0.271459297961974,0.668670582823786,-5.51209038251189
"2748","17360348","Dusp5","240672","dual specificity phosphatase 5",0.0888507520392983,4.574322865802,0.184067983815439,0.857228475318843,0.957506984678423,-6.1510815184679
"2749","17360406","Pdcd4","18569","programmed cell death 4",0.257732035114882,9.26620371661139,0.553180767317944,0.590937999113517,0.846952721632027,-6.01150538460354
"2750","17360444","Tectb","21684","tectorin beta",-1.77351584223887,4.26665473512205,-6.21197028386431,5.92347718484219e-05,0.0355290161546834,2.11425526891965
"2751","17360462","Acsl5","433256","acyl-CoA synthetase long-chain family member 5",-0.814435337349273,8.19085688040494,-2.67194132802442,0.0213091153045557,0.29517799906865,-3.32274741075298
"2752","17360501","Tcf7l2","21416","transcription factor 7 like 2, T cell specific, HMG box",0.0318525435922759,6.17055893219947,0.126889582612444,0.901262192029308,0.973652456634445,-6.16032263760813
"2753","17360561","Casp7","12369","caspase 7",-0.677319673731133,5.99597006057871,-1.59268332567878,0.138855693417706,0.550000077960191,-4.98230961424228
"2754","17360599","Adrb1","11554","adrenergic receptor, beta 1",0.396473078655893,5.98986436885936,1.29185798889358,0.222255357200521,0.630830437061966,-5.36042242377973
"2755","17360675","Trub1","72133","TruB pseudouridine (psi) synthase family member 1",0.399333154213809,5.80483539391344,1.632627655323,0.130133915254722,0.540168320898145,-4.92830860801549
"2756","17360747","1810007D17Rik","69055","RIKEN cDNA 1810007D17 gene",-0.255039827304322,1.93667953354597,-0.745075054278243,0.471470530867697,0.788589025137882,-5.88669590440397
"2757","17360890","Grk5","14773","G protein-coupled receptor kinase 5",-1.1490285525882,7.30187910342776,-3.73669358455988,0.00315004906983729,0.174944391860038,-1.54143981671526
"2758","17361090","Gstp3","225884","glutathione S-transferase pi 3",0.353208289941073,4.13295427140547,0.639223721921423,0.535446600604863,0.82273346452826,-5.95976883453483
"2759","17361164","Rad9a","19367","RAD9 checkpoint clamp component A",-0.563870901900329,6.63809180940424,-2.30107394509401,0.0414114705793875,0.374397441383543,-3.92835142652583
"2760","17361183","Ssh3","245857","slingshot protein phosphatase 3",-0.320776391615182,4.55235150781409,-1.46330269126871,0.170693709956425,0.58138133197189,-5.15140645035475
"2761","17361285","Syt12","171180","synaptotagmin XII",-0.598431637740432,6.27303255714806,-1.41209952309831,0.184916965550442,0.595987081876169,-5.21571509539906
"2762","17361299","2010003K11Rik","69861","RIKEN cDNA 2010003K11 gene",-1.75197439403755,5.70390694699484,-6.34033758989502,4.93262973273942e-05,0.0328732368188567,2.27669321719873
"2763","17361310","Rce1","19671","Ras converting CAAX endopeptidase 1",-0.382479551309186,6.98878595188324,-1.70268342247918,0.116000159783289,0.519935623348618,-4.8316967580163
"2764","17361352","Ccs","12460","copper chaperone for superoxide dismutase",-0.37528320554298,6.32949339555151,-0.739163273355519,0.474913432776622,0.789084682277168,-5.89104497173024
"2765","17361362","Actn3","11474","actinin alpha 3",-2.61430068154981,6.79574789832831,-1.02007841264321,0.329077841247773,0.706951608812371,-5.6512082903515
"2766","17361385","Bbs1","52028","Bardet-Biedl syndrome 1 (human)",-0.463568962494236,6.00097414254841,-1.16197391520949,0.269249685652189,0.665874886087814,-5.5060238267418
"2767","17361404","Dpp3","75221","dipeptidylpeptidase 3",0.0357148664987932,6.23017042220797,0.123173246139948,0.90413790754043,0.973652456634445,-6.16080606429261
"2768","17361424","Peli3","240518","pellino 3",-0.634856413756101,4.59999644621016,-2.98443582345064,0.0121139668328663,0.238509912724305,-2.80029191001631
"2769","17361454","Cnih2","12794","cornichon family AMPA receptor auxiliary protein 2",0.227285343668701,2.14043163896473,0.545553560546244,0.595999501759336,0.850941445263627,-6.01575238149463
"2770","17361494","Pacs1","107975","phosphofurin acidic cluster sorting protein 1",0.728015861376259,6.75262378623585,2.73364385822397,0.0190631740493316,0.285459285345285,-3.22015974303209
"2771","17361663","Kat5","81601","K(lysine) acetyltransferase 5",0.164891159162075,6.67982248512258,0.811976966767511,0.433611184931949,0.772386473326551,-5.83532032464263
"2772","17361703","Pcnx3","104401","pecanex homolog 3",-0.254714417388533,7.34302230341166,-1.08403475189404,0.30098283072741,0.687483755677782,-5.58764257946419
"2773","17361741","Ehbp1l1","114601","EH domain binding protein 1-like 1",0.335672596810986,5.88504253364428,0.965379157580242,0.354602443018677,0.722393099175799,-5.7030400620197
"2774","17361764","Fam89b","17826","family with sequence similarity 89, member B",0.32347463024534,8.02636139346393,1.45838600601346,0.17201791115564,0.581933536906698,-5.15764825077445
"2775","17361771","Sssca1","56390","Sjogren syndrome/scleroderma autoantigen 1",-0.00392490411115975,6.54800266899203,-0.0163568259027019,0.987235546810385,0.997043072868949,-6.16856478358855
"2776","17361814","Frmd8","67457","FERM domain containing 8",-0.517403490797101,5.02772385453112,-1.43551553554256,0.178292854860158,0.588857045990191,-5.18649757466539
"2777","17361890","Capn1","12333","calpain 1",-0.214620737188384,7.25181477653407,-1.03229583277897,0.323565901715461,0.704005286213359,-5.63930912867837
"2778","17361959","Zfpl1","81909","zinc finger like protein 1",-0.495511764691699,6.4609163374604,-2.11322685465143,0.0576483734024825,0.413606391947476,-4.22440966387859
"2779","17361971","Sac3d1","66406","SAC3 domain containing 1",-0.0593082840921206,3.28514811635922,-0.13229245365456,0.897084069876911,0.973127359588757,-6.15959427234195
"2780","17361988","Arl2","56327","ADP-ribosylation factor-like 2",0.454945203383716,8.75717481140514,2.37815047713466,0.0361064170635544,0.358429039046756,-3.80445659375327
"2781","17362138","Gpr137","107173","G protein-coupled receptor 137",-0.539466690323637,6.82366063431643,-1.36636111070793,0.198452805227736,0.607834790519867,-5.27182898375801
"2782","17362156","Plcb3","18797","phospholipase C, beta 3",0.356961776150113,7.28825171251814,1.58694773983903,0.140149215841173,0.551222948600232,-4.98999656875955
"2783","17362207","Dnajc4","57431","DnaJ heat shock protein family (Hsp40) member C4",-0.424777434567053,7.99813948642166,-1.32561052786625,0.211196958372816,0.617864810104722,-5.32072727914263
"2784","17362216","Nudt22","68323","nudix (nucleoside diphosphate linked moiety X)-type motif 22",-0.400529463964951,5.83370078763574,-1.51147351635202,0.158173681054193,0.570306548208664,-5.08952345265574
"2785","17362223","Fermt3","108101","fermitin family member 3",-0.856178722735617,4.61745638413037,-1.89452233290571,0.0840758578685987,0.471326735679128,-4.555871586872
"2786","17362240","Stip1","20867","stress-induced phosphoprotein 1",-0.956644747691474,8.40458559787791,-2.61306156422217,0.0236951696478183,0.306300921438823,-3.42026408497203
"2787","17362342","Lgals12","56072","lectin, galactose binding, soluble 12",0.0117387267970237,11.3511936321394,0.0314923063853772,0.975427429514789,0.994182586681118,-6.16818752502707
"2788","17362453","Slc3a2","17254","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",0.275390909012861,10.8364234717098,1.28439843115469,0.224761970356172,0.632802189646816,-5.36909484355882
"2789","17362476","Taf6l","225895","TATA-box binding protein associated factor 6 like",0.123567809505098,5.16319929798416,0.468317265090913,0.648479929859902,0.871619381931576,-6.05559336266449
"2790","17362503","Ttc9c","70387","tetratricopeptide repeat domain 9C",-0.779861503198975,6.61852123816717,-1.7886612503286,0.100538173062341,0.496319310311046,-4.71001357906629
"2791","17362544","Asrgl1","66514","asparaginase like 1",0.135979255841638,5.28464751150477,0.581351412671862,0.57244086268748,0.838871315514172,-5.99533768055321
"2792","17362555","Stxbp3-ps","619371","syntaxin-binding protein 3, pseudogene",0.441148503504533,2.34722526319625,1.3761342638789,0.195493147845303,0.607360605220321,-5.25994679154147
"2793","17362616","Myrf","225908","myelin regulatory factor",0.0428402442406388,2.81826074356893,0.091929978179052,0.928366524637499,0.981095998131773,-6.16430328708436
"2794","17362646","Dagla","269060","diacylglycerol lipase, alpha",0.336545271201395,8.33515173770925,1.46797614613074,0.169443072137459,0.58138133197189,-5.14546049710221
"2795","17362717","Tkfc","225913","triokinase, FMN cyclase",0.18595846820257,6.25884730007537,0.814935561535232,0.431984151803102,0.772062259390646,-5.83295775273558
"2796","17362831","Ccdc86","108673","coiled-coil domain containing 86",0.374837495384182,5.22997320513354,1.77861665378524,0.102243309667536,0.497368508828774,-4.72439823562375
"2797","17362869","AW112010","107350","expressed sequence AW112010",-1.85595924793152,5.59755169832766,-3.21327806264096,0.00801472240310314,0.216541914296453,-2.41543777093649
"2798","17362874","Ms4a8a","64381","membrane-spanning 4-domains, subfamily A, member 8A",-0.772534642097269,3.99292796206794,-1.5805803929562,0.141597541621256,0.551853186903376,-4.99851020034755
"2799","17362953","Ms4a7","109225","membrane-spanning 4-domains, subfamily A, member 7",-0.553577593961953,5.13065056449374,-1.46657416651578,0.169817425971881,0.58138133197189,-5.14724553173974
"2800","17362973","Ms4a6d","68774","membrane-spanning 4-domains, subfamily A, member 6D",0.209889460317382,4.76059251659117,0.399913569379961,0.696691454458123,0.897384070284666,-6.08599897818166
"2801","17363025","Stx3","20908","syntaxin 3",-0.403518287082729,5.85715478816625,-1.52740112709434,0.154211363606922,0.567794025298261,-5.06877621468593
"2802","17363098","A330040F15Rik","74333","RIKEN cDNA A330040F15 gene",0.359616667081579,2.14160285639463,0.661784956260783,0.52140301393436,0.81555940342892,-5.94505472644365
"2803","17363177","Tle4","21888","transducin-like enhancer of split 4",-0.202294689096889,6.80617853036098,-0.96493939120167,0.35481328278958,0.722393099175799,-5.7034470998757
"2804","17363204","Psat1","107272","phosphoserine aminotransferase 1",0.450758284507285,4.77559763506725,1.11898395724051,0.286416758757277,0.679870821412512,-5.55159679055813
"2805","17363220","Cep78","208518","centrosomal protein 78",0.28146782855965,5.20971063004782,1.2433663499748,0.23896239489221,0.645629029082647,-5.41613518089599
"2806","17363328","Pcsk5","18552","proprotein convertase subtilisin/kexin type 5",0.147119849038146,6.55640796897016,0.636945061745062,0.536876970893496,0.823257029757624,-5.96122867081163
"2807","17363429","Aldh1a7","26358","aldehyde dehydrogenase family 1, subfamily A7",-0.108396668915006,6.08851597935351,-0.33289979031431,0.745317052405766,0.91813753960357,-6.11126550642497
"2808","17363488","1110059E24Rik","66206","RIKEN cDNA 1110059E24 gene",-0.662373990691164,6.34777199610185,-2.79722491944581,0.0169942498828361,0.27373155929323,-3.11409129415217
"2809","17363533","Mamdc2","71738","MAM domain containing 2",-0.0797394757133585,5.18142032242751,-0.33019504402711,0.74730584793512,0.919013451053171,-6.11219042035481
"2810","17363624","Fam122a","68034","family with sequence similarity 122, member A",0.315505473037343,7.80725204596595,1.26415588764267,0.231679776718264,0.639706008609971,-5.39244265019293
"2811","17363626","Pgm5","226041","phosphoglucomutase 5",-0.409835410106436,5.58360410488705,-1.74992807242923,0.107258164997525,0.504576057768751,-4.76524070007283
"2812","17363670","2610016A17Rik","100503074","RIKEN cDNA 2610016A17 gene",-0.768470854831255,7.96263667932777,-1.67663233256903,0.121088156297453,0.526676404258245,-4.86789880258738
"2813","17363683","Pum3","52874","pumilio RNA-binding family member 3",0.56080630057936,6.59771788263536,2.96816652426478,0.0124755877948174,0.238509912724305,-2.82762419238345
"2814","17363727","Glis3","226075","GLIS family zinc finger 3",0.583431871297797,3.58626943389381,1.75844257724828,0.10574715324753,0.503561063027586,-4.75315680602861
"2815","17363779","Ak3","56248","adenylate kinase 3",-0.0609057254761627,10.438936177374,-0.335301873790232,0.743552421738684,0.917468092617797,-6.11043789367813
"2816","17363799","Plgrkt","67759","plasminogen receptor, C-terminal lysine transmembrane protein",0.0937323049145595,5.97823913873606,0.348946227848308,0.73355826924792,0.911976581354639,-6.10562639353017
"2817","17363828","Ermp1","226090","endoplasmic reticulum metallopeptidase 1",0.00907521112524634,8.52124554966092,0.0397859707057229,0.968959442846261,0.99228696660179,-6.16787959924253
"2818","17363893","Ppp1r2-ps3","546723","protein phosphatase 1, regulatory (inhibitor) subunit 2, pseudogene 3",0.20663447975852,6.5612162272221,0.699527196250943,0.498398868788146,0.803986783608099,-5.91939132072298
"2819","17363927","Asah2","54447","N-acylsphingosine amidohydrolase 2",0.178116608308926,7.00336688366677,0.790209171139551,0.445705586439546,0.780993896425474,-5.85246851795965
"2820","17363954","Sgms1","208449","sphingomyelin synthase 1",0.0214637047166013,6.4706845965596,0.0634274365574889,0.950536535525116,0.987910954104039,-6.16660875578609
"2821","17364163","Mir107","723826","microRNA 107",0.334456202252629,4.48979293751598,0.622525399016089,0.545979001953469,0.82782019864683,-5.97035442603865
"2822","17364208","Ppp1r3c","53412","protein phosphatase 1, regulatory (inhibitor) subunit 3C",-0.758189258222464,8.16011811713799,-1.80148280767793,0.0983990486398778,0.493595917589145,-4.69158939995101
"2823","17364246","4931408D14Rik","77059","RIKEN cDNA 4931408D14 gene",-0.496756428937046,5.3834109989166,-1.07291715322241,0.305732324770256,0.691986812632862,-5.59891692694619
"2824","17364341","Rbp4","19662","retinol binding protein 4, plasma",0.723551394430283,8.55034624544867,1.97638597242272,0.0730847088534658,0.452298359080943,-4.43370830125121
"2825","17364367","Noc3l","57753","NOC3 like DNA replication regulator",-0.0131106530401963,7.29603712715228,-0.0527584168716919,0.958847450838348,0.990575567817749,-6.16725431369111
"2826","17364474","Pdlim1","54132","PDZ and LIM domain 1 (elfin)",0.111932544751518,9.04001284185432,0.413293896663339,0.687141789413799,0.891754428924111,-6.08041600035623
"2827","17364521","Aldh18a1","56454","aldehyde dehydrogenase 18 family, member A1",-0.206103308114191,4.75171112533209,-0.668900699159294,0.517018772231344,0.813851892308033,-5.94031629710874
"2828","17364642","Pik3ap1","83490","phosphoinositide-3-kinase adaptor protein 1",-1.38518174094023,5.31348384531377,-4.17735359183583,0.00146361558675464,0.132352692506089,-0.823971791310823
"2829","17364707","Arhgap19","71085","Rho GTPase activating protein 19",0.19096643759999,3.64901764712835,0.511408112564781,0.618930401507369,0.861041481596655,-6.03407922732346
"2830","17364721","Frat2","212398","frequently rearranged in advanced T cell lymphomas 2",0.315571321073794,3.06898018388348,0.516176587404648,0.615701786695177,0.859032174132977,-6.03158747596012
"2831","17364725","Rrp12","107094","ribosomal RNA processing 12 homolog (S. cerevisiae)",0.908016650817851,5.26742814444096,2.76539870115781,0.0180003825235858,0.282231583114147,-3.16722625430864
"2832","17364772","Mms19","72199","MMS19 (MET18 S. cerevisiae)",-0.06430447102227,6.21509688787177,-0.231731673000153,0.820897975432232,0.947408469777343,-6.14079874410832
"2833","17364805","Morn4","226123","MORN repeat containing 4",-0.448226396938279,4.69784045288933,-0.661924656628978,0.521316730885037,0.81555940342892,-5.94496214825899
"2834","17364820","Sfrp5","54612","secreted frizzled-related sequence protein 5",-0.247893219844274,4.70789467420727,-0.493756742611294,0.630954277187826,0.864734496299268,-6.04311090329156
"2835","17364828","Crtac1","72832","cartilage acidic protein 1",0.248353436163904,5.05799985546508,0.354075697782994,0.729814189027822,0.909583183817687,-6.10376902552038
"2836","17364851","Loxl4","67573","lysyl oxidase-like 4",0.209893992633953,3.53364235988027,0.867262270766623,0.403875956462596,0.751998475969011,-5.78992730264679
"2837","17364932","Got1","14718","glutamic-oxaloacetic transaminase 1, soluble",-1.23453419952951,9.55212003986603,-6.06298998816195,7.34615099925989e-05,0.0367185114113007,1.92231986890343
"2838","17365106","Sec31b","240667","Sec31 homolog B (S. cerevisiae)",-0.0162006457937105,5.90933805215066,-0.0445159486746657,0.965271680225462,0.9917354464856,-6.16767190755685
"2839","17365193","Lbx1","16814","ladybird homeobox 1",-0.442603592592608,2.64331370427254,-1.06924665835207,0.307312730372499,0.69347695890679,-5.60261861296702
"2840","17365250","Mgea5","76055","meningioma expressed antigen 5 (hyaluronidase)",-0.337997053670238,7.37258495789529,-1.17805491283738,0.263038077252612,0.661737963499324,-5.48863352178579
"2841","17365343","4833438C02Rik","100503392","RIKEN cDNA 4833438C02 gene",-0.462723129177594,5.42573575719307,-0.871468047628563,0.401671861313495,0.750246740359465,-5.78636730928585
"2842","17365444","Pcgf6","71041","polycomb group ring finger 6",0.519550407581051,5.60891436676916,2.02743257577389,0.0669224985898019,0.43965076291526,-4.35633816785645
"2843","17365461","Calhm2","72691","calcium homeostasis modulator 2",-0.719169998620727,3.9736238286287,-1.71771724050576,0.113151541506127,0.51689485601961,-4.81066033266786
"2844","17365493","Stn1","108689","STN1, CST complex subunit",-0.338614257245943,4.70633665171261,-1.3205235559839,0.212834144406746,0.620262503046439,-5.32675714033385
"2845","17365728","Gpam","14732","glycerol-3-phosphate acyltransferase, mitochondrial",-0.116106565200246,10.5017337747966,-0.604363105343131,0.557566287513491,0.831476606325543,-5.9815717172174
"2846","17365803","Nrap","18175","nebulin-related anchoring protein",-1.20016765175999,5.3954588326451,-0.664136384920504,0.519951817115048,0.81533882328263,-5.94349405611892
"2847","17365848","Dclre1a","55947","DNA cross-link repair 1A",-0.777836960089552,6.44557897072915,-1.87169856121509,0.0874010139016531,0.476506273831873,-4.58948439463538
"2848","17365911","Ablim1","226251","actin-binding LIM protein 1",0.0700145681115281,7.01263051569653,0.379710236190586,0.711214523242668,0.90111210612791,-6.09409056528685
"2849","17365992","Hspa12a","73442","heat shock protein 12A",-0.229120528995451,6.99034383252239,-0.871458871738899,0.40167666111371,0.750246740359465,-5.78637509252536
"2850","17366055","Rab11fip2","74998","RAB11 family interacting protein 2 (class I)",0.53708342514779,6.53777390564547,2.29354766533496,0.041967968040145,0.37452960245508,-3.94038082297555
"2851","17366067","Fam204a","76539","family with sequence similarity 204, member A",0.505541577301059,6.30163948776597,1.58742560594067,0.140041043819767,0.551158911306405,-4.98935677387783
"2852","17366093","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",0.00846741972926957,8.14136843192578,0.0388299937224466,0.969704872109134,0.992602656158262,-6.16791874549833
"2853","17366123","Sfxn4","94281","sideroflexin 4",0.593389753387065,5.06688663124156,1.78241330687733,0.101595751869626,0.496671492198227,-4.71896623414898
"2854","17366244","LOC100041057","100041057","sp110 nuclear body protein-like",0.274470005939616,2.51971304056915,0.473177520470679,0.645114013578643,0.870956782604461,-6.05325747247417
"2855","17366275","LOC102636558","102636558","component of Sp100-rs-like",-0.236265058523225,4.70297248434846,-0.584818282929716,0.570186233628897,0.838024624170488,-5.99329579920163
"2856","17366355","Csprs","114564","component of Sp100-rs",1.83238434073732,2.5896734275171,2.3114223545342,0.0406578695420327,0.372883641457358,-3.91179073895268
"2857","17366423","Phxr1","18686","per-hexamer repeat gene 1",0.0911440546146167,4.45675369536096,0.256669504598908,0.802056663540384,0.939046626569437,-6.13448867654011
"2858","17366428","Cdnf","227526","cerebral dopamine neurotrophic factor",-0.803720009509658,5.01340960539531,-2.0863059217894,0.0604196713507508,0.421907559302451,-4.26605064118473
"2859","17366451","Frmd4a","209630","FERM domain containing 4A",0.166753109290099,6.4538521089503,0.799828674163908,0.440334110916773,0.778174424654922,-5.84494148450878
"2860","17366562","Upf2","326622","UPF2 regulator of nonsense transcripts homolog (yeast)",-0.54188370190267,6.69550095779593,-1.59616920633198,0.138074651472325,0.550000077960191,-4.97762944942327
"2861","17366660","Kin","16588","Kin17 DNA and RNA binding protein",0.754284333765737,6.28608252937021,2.46623094337848,0.0308475657681639,0.343910222077039,-3.6614502618607
"2862","17366670","Itih5","209378","inter-alpha (globulin) inhibitor H5",0.17771232111715,7.4760301843221,0.537258742382376,0.601529446174408,0.854113858240514,-6.02030775378077
"2863","17366740","Mir467c","100124487","microRNA 467c",0.554578097903454,6.01734510718345,1.16281881759555,0.26892049797166,0.665874886087814,-5.50511473924328
"2864","17366758","Mir669k","100316663","microRNA 669k",0.117827586219323,1.88611094834735,0.323497719937484,0.752238596943862,0.9203718252432,-6.11444880002407
"2865","17366886","Mir467e","100124448","microRNA 467e",1.995871000455,3.23785184863077,1.79324607605475,0.0997684577634015,0.495783935099322,-4.703433362109
"2866","17366902","Mir669c","735273","microRNA 669c",0.578783041065446,1.65544092002317,1.62795254330727,0.131129175021238,0.541675476430706,-4.93467058321523
"2867","17366938","Mir297a-4","100124435","microRNA 297a-4",0.986082835268758,3.5902910964178,1.60470473416242,0.136178417961912,0.548923488531955,-4.96614320131879
